file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_08.00.wav,HFC,125.168,257.467,73.522,183.945,348.456,460.096,726.013,153.330,0.846,56.631,11.815,4.793,4.24,326.155,595.466,913.905,1284.419,1649.303,2074.098,2444.998,2871.049,363.556,48.136,-1.011,,
HFC_08.00_1.wav,HFC,221.652,255.294,88.290,167.004,225.378,275.113,448.727,241.859,1.737,67.558,10.361,6.521,9.99,263.904,544.524,887.731,1301.328,1702.193,2084.369,2542.657,2878.897,373.571,46.845,-1.145,,
HFC_08.00_2.wav,HFC,220.201,287.061,134.738,152.323,301.853,453.927,914.512,122.765,1.411,60.690,12.051,5.036,3.59,299.540,602.564,938.648,1300.496,1598.739,2058.709,2464.257,2842.088,363.221,48.180,-1.451,,
HFC_08.15.wav,HFC,164.969,274.640,91.994,182.646,289.378,399.827,699.133,128.678,1.544,65.578,10.361,6.329,4.86,306.001,570.209,954.008,1300.184,1686.855,2058.292,2482.949,2795.726,355.675,49.202,-1.348,,
HFC_08.15_1.wav,HFC,212.642,264.416,119.634,144.782,297.421,463.321,823.215,234.620,1.262,51.754,9.904,5.226,2.58,322.693,602.763,924.040,1292.124,1682.499,2065.242,2491.886,2844.500,360.258,48.576,-1.213,,
HFC_08.15_2.wav,HFC,199.659,285.008,66.400,218.609,274.700,424.272,708.433,277.235,1.173,55.375,9.803,5.649,0.93,311.890,591.049,906.061,1308.184,1638.996,2007.148,2423.539,2800.853,355.566,49.217,-1.306,,
HFC_08.30.wav,HFC,239.526,294.667,97.264,197.403,268.034,355.371,717.748,271.990,1.158,73.110,10.361,7.056,4.78,281.543,558.740,894.986,1281.144,1645.719,2060.230,2472.801,2845.662,366.303,47.775,-1.460,,
HFC_08.30_1.wav,HFC,250.609,278.704,166.809,111.896,269.779,312.193,613.358,264.318,1.084,60.926,9.225,6.604,11.75,277.152,553.868,900.723,1324.783,1690.605,2104.844,2451.309,2857.181,368.576,47.480,-2.008,,
HFC_08.30_2.wav,HFC,262.491,288.052,145.433,142.620,261.856,289.566,398.764,271.269,1.084,75.442,10.148,7.434,10.06,268.234,509.348,919.995,1283.926,1707.665,2048.100,2442.538,2873.507,372.182,47.020,-1.830,,
HFC_08.45.wav,HFC,245.279,280.192,123.723,156.469,255.117,296.455,513.785,113.355,1.322,67.855,10.215,6.643,9.17,264.003,549.603,922.815,1348.499,1698.720,2081.203,2517.899,2859.936,370.848,47.189,-1.465,,
HFC_08.45_1.wav,HFC,237.228,276.454,133.432,143.023,266.421,307.716,555.974,264.231,1.381,91.401,10.500,8.705,10.95,268.819,517.341,925.164,1344.122,1671.014,2089.869,2508.173,2871.318,371.786,47.070,-1.788,,
HFC_08.45_2.wav,HFC,208.464,288.357,111.061,177.296,327.121,456.751,871.683,114.315,1.336,50.234,11.598,4.331,4.61,316.600,601.578,956.454,1318.780,1709.991,2102.635,2517.497,2813.112,356.645,49.068,-1.413,,
HFC_09.00.wav,HFC,264.198,269.619,252.232,17.387,264.126,275.461,314.842,168.269,1.069,58.036,10.756,5.395,16.61,257.871,443.980,867.656,1282.852,1666.275,2069.124,2475.678,2863.179,372.187,47.019,-2.472,,
HFC_09.00_1.wav,HFC,190.346,272.819,98.221,174.598,263.190,339.723,532.665,130.509,0.846,59.515,11.224,5.302,7.05,306.766,536.149,903.637,1255.086,1631.923,2086.592,2440.811,2879.106,367.477,47.622,-1.568,,
HFC_09.00_2.wav,HFC,238.789,287.773,85.734,202.039,266.783,304.959,467.041,268.596,1.292,82.502,11.224,7.350,7.89,276.048,510.258,887.385,1253.386,1607.417,2058.102,2450.037,2791.850,359.400,48.692,-1.582,,
HFC_09.15.wav,HFC,227.247,278.527,131.352,147.175,267.033,296.817,425.657,273.130,1.025,77.686,10.736,7.236,9.64,274.691,522.597,888.920,1288.705,1637.904,2032.281,2474.716,2866.076,370.198,47.272,-1.838,,
HFC_09.15_1.wav,HFC,267.475,277.700,261.383,16.317,263.413,283.521,358.288,265.198,0.965,71.757,10.361,6.926,11.80,261.225,440.490,848.481,1263.344,1646.265,2054.104,2420.441,2809.624,364.057,48.069,-2.043,,
HFC_09.15_2.wav,HFC,254.204,262.030,236.036,25.993,255.436,271.743,332.239,253.717,0.742,63.054,8.081,7.802,14.50,249.867,482.341,889.808,1308.242,1676.624,2050.228,2450.083,2855.584,372.245,47.012,-2.348,,
HFC_09.30.wav,HFC,263.260,281.300,197.933,83.367,263.768,288.578,395.889,270.363,0.846,93.352,8.271,11.287,10.63,266.707,493.736,840.067,1270.044,1613.307,2030.956,2399.873,2779.280,358.939,48.755,-1.940,,
HFC_09.30_1.wav,HFC,243.308,252.270,209.465,42.805,240.999,266.376,355.610,115.020,1.500,73.648,8.335,8.836,14.19,245.397,472.493,878.957,1286.546,1707.650,2087.577,2503.754,2864.392,374.142,46.774,-1.449,,
HFC_09.30_2.wav,HFC,201.547,248.796,84.986,163.810,221.818,285.412,478.737,114.037,1.426,58.604,11.575,5.063,10.10,253.441,495.557,881.646,1285.868,1676.326,2081.876,2509.300,2821.977,366.934,47.693,-1.163,,
HFC_09.45.wav,HFC,252.203,268.789,202.194,66.595,249.117,273.072,335.357,189.479,0.638,61.766,10.180,6.067,10.81,257.600,513.446,897.580,1307.321,1717.732,2089.441,2478.945,2862.543,372.135,47.026,-2.031,,
HFC_09.45_1.wav,HFC,239.713,275.733,201.762,73.971,261.761,361.596,655.299,129.686,1.529,46.931,10.134,4.631,7.15,309.832,583.726,907.237,1293.583,1706.238,2085.115,2460.545,2823.952,359.160,48.725,-1.728,,
HFC_09.45_2.wav,HFC,223.850,263.509,107.748,155.761,231.800,277.960,439.993,119.152,1.277,76.163,10.571,7.205,8.39,267.677,558.550,948.746,1325.771,1678.974,2121.787,2556.947,2877.606,372.847,46.936,-1.269,,
HFC_10.00.wav,HFC,256.913,270.481,206.125,64.356,260.961,283.404,373.051,115.368,1.567,69.170,9.254,7.475,14.77,259.064,497.764,910.662,1322.913,1648.697,2088.568,2477.725,2843.875,369.259,47.392,-1.780,,
HFC_10.00_1.wav,HFC,161.910,247.065,77.644,169.421,260.130,415.584,810.622,118.545,1.935,62.693,11.113,5.641,5.76,293.103,607.918,928.561,1337.592,1681.271,2051.436,2526.126,2792.175,357.010,49.018,-0.950,,
HFC_10.00_2.wav,HFC,158.596,255.757,111.349,144.408,285.742,423.563,664.435,141.049,1.391,52.798,10.064,5.246,2.68,310.882,559.896,885.718,1268.775,1630.931,2035.457,2471.754,2859.423,364.077,48.067,-1.306,,
HFC_10.15.wav,HFC,191.150,276.385,98.131,178.255,241.760,340.149,576.622,114.613,1.615,53.047,11.456,4.631,6.67,280.717,570.471,888.559,1314.990,1684.205,2106.533,2531.022,2818.284,362.510,48.275,-1.022,,
