file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_07.30.wav,HFC,201.432,272.339,97.722,174.617,221.996,428.758,867.169,205.698,1.377,53.279,11.257,4.733,2.90,317.182,657.306,1040.972,1398.347,1741.796,2142.426,2523.514,2905.699,369.788,47.324,-0.915,,
HFC_07.30_1.wav,HFC,120.488,212.125,89.381,122.745,110.196,245.327,522.122,31.390,1.686,29.293,12.156,2.410,7.79,294.717,587.335,966.036,1372.553,1760.525,2083.407,2553.440,2903.636,372.703,46.954,-0.942,,
HFC_07.30_2.wav,HFC,132.869,245.070,90.890,154.180,191.026,520.954,932.658,27.980,1.826,43.284,11.777,3.675,6.94,280.451,723.733,987.883,1424.937,1788.254,2119.029,2623.565,2994.661,387.744,45.133,-1.007,,
HFC_07.45.wav,HFC,219.956,264.927,93.909,171.017,221.842,384.533,655.462,126.097,1.918,56.682,11.207,5.058,6.30,302.964,603.277,949.415,1323.409,1720.002,2118.349,2533.104,2921.485,374.074,46.782,-1.155,,
HFC_07.45_1.wav,HFC,191.194,266.242,79.220,187.022,220.125,283.397,527.978,107.764,1.717,52.971,11.064,4.788,8.41,273.468,580.355,900.454,1301.198,1711.023,2114.359,2531.619,2920.556,378.155,46.277,-1.186,,
HFC_07.45_2.wav,HFC,103.822,204.916,69.939,134.976,161.205,249.613,513.985,156.490,1.253,39.720,11.172,3.555,3.04,253.877,581.780,941.283,1352.927,1722.417,2121.098,2580.243,2834.326,368.636,47.472,-1.010,,
HFC_08.00.wav,HFC,220.138,278.338,67.271,211.067,246.429,395.177,970.730,110.319,2.089,33.719,11.970,2.817,10.02,275.115,694.105,997.012,1379.034,1746.254,2125.711,2549.071,2888.110,373.285,46.881,-1.446,,
HFC_08.00_1.wav,HFC,172.768,212.552,71.226,141.326,198.049,276.267,570.833,215.663,1.129,35.806,10.182,3.517,8.74,252.997,579.098,935.243,1320.418,1714.254,2085.209,2538.646,2815.089,366.013,47.812,-1.086,,
HFC_08.00_2.wav,HFC,196.245,257.199,71.624,185.575,200.735,294.961,586.523,211.825,1.284,56.346,11.292,4.990,5.45,266.706,621.419,949.461,1321.765,1673.154,2080.684,2475.923,2854.601,369.699,47.336,-0.906,,
HFC_08.15.wav,HFC,219.587,268.792,74.319,194.473,192.543,349.068,732.971,27.998,2.042,43.744,11.752,3.722,4.99,276.034,614.805,967.306,1347.943,1723.480,2122.019,2563.974,2866.314,370.040,47.292,-1.313,,
HFC_08.15_1.wav,HFC,206.056,257.248,89.022,168.226,217.594,363.395,753.483,22.473,2.011,39.541,9.198,4.299,6.01,297.974,662.152,961.438,1365.847,1747.224,2147.430,2572.830,2911.712,373.391,46.868,-1.239,,
