file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_09.00_1.wav,HFC,216.262,284.958,149.986,134.972,285.947,331.613,479.620,70.877,1.641,74.614,12.490,5.974,9.78,292.037,548.597,835.688,1207.527,1582.768,1951.963,2355.087,2831.640,362.801,48.236,-0.940,,
HFC_09.00_2.wav,HFC,222.097,294.772,152.437,142.336,277.365,366.745,607.217,303.126,1.768,74.434,9.335,7.974,7.33,293.859,565.392,840.029,1176.517,1581.396,1943.582,2334.065,2777.134,354.754,49.330,-0.791,,
HFC_09.15.wav,HFC,255.573,286.325,141.740,144.586,267.807,385.334,592.681,261.416,1.431,64.616,9.784,6.604,7.33,287.296,558.357,778.940,1190.486,1571.432,1993.360,2377.874,2844.906,365.373,47.896,-0.464,,
HFC_09.15_1.wav,HFC,266.515,276.543,251.300,25.242,256.447,277.928,350.035,130.504,1.571,81.761,8.911,9.176,14.82,258.800,498.344,807.792,1203.957,1586.635,2022.124,2431.009,2869.423,372.946,46.924,-0.539,,
HFC_09.15_2.wav,HFC,258.169,277.582,138.167,139.415,268.125,301.911,452.971,260.969,1.543,60.410,9.397,6.429,13.02,269.218,507.150,783.706,1150.713,1597.805,1986.396,2398.360,2888.888,374.239,46.762,-0.595,,
HFC_09.30.wav,HFC,239.429,285.859,153.383,132.476,279.661,357.257,640.357,281.244,1.599,60.074,9.692,6.198,7.45,290.933,570.695,831.159,1220.260,1591.993,1984.219,2363.366,2806.016,359.298,48.706,-0.908,,
HFC_09.30_1.wav,HFC,226.917,279.474,120.290,159.184,294.644,463.168,691.002,284.966,1.515,46.485,11.221,4.143,1.35,316.011,596.973,844.247,1209.711,1593.123,1927.298,2368.787,2815.300,357.041,49.014,-0.523,,
HFC_09.30_2.wav,HFC,207.118,281.256,137.926,143.330,275.024,392.461,674.784,142.014,1.557,53.020,13.165,4.027,7.92,304.810,601.102,832.951,1212.988,1563.262,1953.303,2354.543,2809.863,357.865,48.901,-0.716,,
HFC_09.45.wav,HFC,262.343,274.221,216.872,57.349,263.109,334.527,617.343,258.275,1.978,50.250,10.617,4.733,13.54,266.891,538.535,820.339,1184.501,1573.448,1981.672,2375.837,2862.912,370.860,47.188,-0.698,,
HFC_09.45_1.wav,HFC,267.517,278.987,251.869,27.118,264.707,279.624,323.000,156.512,1.431,66.480,10.134,6.560,16.11,265.387,481.592,788.249,1202.261,1600.662,2041.995,2429.322,2889.045,374.808,46.691,-0.636,,
HFC_09.45_2.wav,HFC,277.184,287.428,253.661,33.767,270.618,306.950,476.462,268.029,1.627,51.044,9.218,5.538,14.45,272.734,527.972,807.555,1184.105,1554.104,1971.203,2363.329,2812.520,362.827,48.232,-0.784,,
HFC_10.00.wav,HFC,267.931,281.091,250.615,30.477,270.434,280.317,305.285,261.529,1.754,62.024,9.695,6.398,19.83,256.298,444.453,796.000,1177.062,1534.971,1988.623,2376.761,2854.118,371.117,47.155,-1.023,,
HFC_10.00_1.wav,HFC,269.714,282.948,247.079,35.868,271.803,302.808,444.740,265.561,1.375,77.779,10.184,7.638,12.42,275.922,506.150,775.680,1222.916,1568.247,2014.737,2403.714,2875.638,371.388,47.121,-0.831,,
HFC_10.00_2.wav,HFC,266.389,275.694,252.157,23.537,266.392,303.585,483.990,260.306,1.417,67.697,8.470,7.993,13.12,263.902,528.346,796.136,1168.280,1563.775,1991.018,2412.580,2834.748,367.264,47.650,-0.686,,
HFC_10.15.wav,HFC,240.853,286.492,142.180,144.312,271.660,304.054,450.482,268.583,1.487,59.871,12.441,4.812,10.66,276.496,525.725,776.981,1193.886,1573.932,2011.471,2398.003,2863.230,369.534,47.357,-0.729,,
HFC_10.15_1.wav,HFC,269.175,277.840,250.880,26.960,270.598,284.315,327.174,259.429,1.347,62.903,9.282,6.777,15.70,260.858,470.934,725.724,1172.125,1565.845,2003.914,2399.519,2843.044,368.884,47.440,-0.741,,
HFC_10.15_2.wav,HFC,260.642,285.870,153.117,132.753,271.912,328.360,576.899,79.809,1.249,66.822,13.216,5.056,6.33,282.863,534.921,837.557,1211.418,1584.978,1980.510,2401.522,2844.219,365.908,47.826,-0.783,,
HFC_10.30.wav,HFC,179.714,271.456,85.270,186.186,279.558,348.893,565.161,85.602,1.501,78.682,11.659,6.749,4.97,302.568,559.254,804.248,1191.099,1582.781,1998.946,2421.875,2906.221,371.950,47.049,-0.587,,
HFC_10.30_1.wav,HFC,185.974,228.278,94.817,133.462,220.639,369.094,569.699,219.376,1.052,40.992,10.455,3.921,2.66,290.275,553.795,795.755,1200.968,1571.375,1966.076,2373.301,2827.627,362.479,48.279,-0.225,,
HFC_10.30_2.wav,HFC,212.819,260.587,136.520,124.067,253.684,391.220,595.889,254.670,1.010,47.969,11.881,4.038,3.88,294.907,569.770,820.312,1182.483,1548.806,1960.101,2385.664,2840.114,363.601,48.130,-0.367,,
HFC_10.45.wav,HFC,207.712,281.937,102.896,179.041,255.629,381.693,637.968,287.341,1.922,57.128,10.407,5.490,10.54,285.936,560.946,836.048,1184.241,1570.832,1925.370,2329.418,2766.378,354.349,49.386,-0.741,,
HFC_10.45_1.wav,HFC,204.827,280.894,194.056,86.838,205.913,349.440,567.683,202.282,1.010,28.965,4.950,5.851,14.53,274.812,563.783,851.255,1217.230,1591.791,1920.204,2288.843,2756.368,354.508,49.364,-0.568,,
HFC_10.45_2.wav,HFC,197.833,279.950,63.556,216.394,220.732,354.833,579.797,200.164,1.641,48.454,7.921,6.118,9.80,288.220,565.470,858.490,1201.089,1617.930,1968.099,2326.128,2756.541,352.617,49.629,-0.594,,
HFC_11.00.wav,HFC,186.858,198.472,109.344,89.129,307.532,470.612,739.942,196.292,1.445,44.340,10.727,4.133,10.53,328.448,584.863,889.582,1192.200,1607.077,1993.816,2343.677,2828.622,357.168,48.997,-0.500,,
HFC_11.00_1.wav,HFC,176.762,194.287,65.652,128.635,228.177,371.924,636.231,193.682,1.403,45.660,8.911,5.124,9.98,283.842,564.963,908.379,1201.575,1629.601,1948.222,2331.960,2781.918,356.868,49.038,-0.661,,
HFC_11.00_2.wav,HFC,176.322,247.667,124.765,122.902,279.741,388.743,591.268,193.420,1.375,48.399,9.820,4.929,9.62,311.621,539.579,888.304,1207.374,1615.211,1957.555,2335.383,2762.744,350.160,49.977,-0.571,,
HFC_11.15.wav,HFC,217.443,247.766,85.389,162.377,226.720,314.453,551.750,230.470,1.417,58.491,10.234,5.715,8.37,258.472,535.243,825.371,1231.002,1579.963,1984.962,2416.918,2915.153,379.526,46.110,-0.213,,
HFC_11.15_1.wav,HFC,198.563,249.259,101.344,147.915,237.408,375.244,605.556,234.308,0.786,49.022,9.547,5.135,2.83,305.083,575.092,845.627,1218.966,1585.133,1978.315,2368.922,2881.631,368.078,47.544,-0.179,,
HFC_11.15_2.wav,HFC,234.890,256.003,146.838,109.165,243.506,303.400,545.417,234.859,1.192,64.432,9.225,6.984,12.01,257.534,535.214,797.125,1217.652,1556.587,1952.924,2398.634,2836.484,368.422,47.500,-0.328,,
HFC_11.30.wav,HFC,217.154,237.624,132.183,105.441,227.727,321.957,531.479,133.037,1.319,59.840,10.996,5.442,10.54,266.997,511.762,768.152,1206.613,1638.120,2031.470,2425.157,2909.394,377.485,46.359,-0.078,,
HFC_11.30_1.wav,HFC,250.759,258.442,237.265,21.177,251.772,265.861,320.265,243.872,1.291,66.788,8.523,7.836,17.15,249.077,462.002,757.285,1180.542,1612.188,1991.595,2383.651,2883.337,376.323,46.503,-0.747,,
HFC_11.30_2.wav,HFC,223.142,267.159,104.221,162.938,250.305,338.340,589.148,145.421,1.487,54.085,10.760,5.026,5.92,277.590,556.668,823.112,1186.683,1593.613,1967.172,2371.762,2879.733,371.735,47.077,-0.399,,
