file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
LFC_07.30.wav,LFC,85.608,88.483,66.533,21.949,207.411,324.688,527.811,86.045,1.487,21.583,7.732,2.792,14.19,306.981,588.672,1042.835,1516.277,1820.423,2463.110,2960.223,3440.328,447.621,39.096,-0.291,,
LFC_07.30_1.wav,LFC,84.461,87.886,71.990,15.896,216.889,369.156,765.105,82.885,2.263,19.803,8.176,2.422,13.87,333.078,697.672,1101.438,1536.571,1834.433,2414.903,2975.408,3422.647,441.367,39.650,-0.501,,
LFC_07.30_2.wav,LFC,81.165,114.132,63.487,50.645,129.213,146.914,213.143,117.775,1.408,41.132,7.811,5.266,16.51,215.511,608.583,1090.428,1544.116,1927.566,2418.246,2868.360,3366.391,450.126,38.878,-1.614,,
LFC_07.45.wav,LFC,88.167,114.017,63.943,50.075,117.798,151.167,271.883,116.528,1.598,61.476,7.509,8.187,13.54,259.594,620.818,1085.044,1523.996,1941.080,2455.453,2918.668,3345.027,440.776,39.703,-0.697,,
LFC_07.45_1.wav,LFC,88.242,115.142,63.848,51.294,140.158,283.861,571.095,113.522,1.598,47.851,11.576,4.134,6.46,305.935,634.555,1083.799,1599.441,1952.917,2444.669,2903.765,3212.495,415.223,42.146,-0.649,,
LFC_07.45_2.wav,LFC,84.301,115.332,65.588,49.744,119.078,191.828,391.245,115.369,1.551,49.556,8.706,5.692,9.97,290.939,630.297,1113.645,1606.600,1986.189,2458.219,2908.069,3198.915,415.425,42.126,-0.860,,
LFC_08.00.wav,LFC,84.487,90.892,73.724,17.168,194.582,346.318,615.419,86.099,2.500,28.052,9.000,3.117,12.51,354.557,683.843,1115.536,1569.972,1909.411,2405.278,2892.414,3408.535,436.283,40.112,-0.380,,
LFC_08.00_1.wav,LFC,91.319,118.324,67.173,51.151,135.280,294.761,518.077,109.965,1.646,38.711,8.204,4.719,9.83,326.176,674.974,1117.486,1548.701,1919.657,2422.597,2898.327,3341.471,430.756,40.626,-0.426,,
LFC_08.00_2.wav,LFC,88.060,95.051,75.172,19.879,97.542,209.826,452.335,94.168,1.978,30.187,7.837,3.852,9.80,303.787,627.476,1101.624,1614.534,1933.546,2444.026,2925.214,3407.662,443.411,39.467,-0.544,,
