label,duration_s,snr_db,f0_mean_hz,f0_min_hz,f0_max_hz,intensity_min_db,intensity_max_db,f1_mean_hz,f2_mean_hz,rms_energy_mean,rms_energy_std,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_95,zcr_mean,zcr_std,time_to_peak_s,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,voiced_ratio
0.0,2.1984375,8.909167289733887,84.48197909557769,64.84197773255048,90.12504626108301,-23.90984344482422,-12.738080024719238,507.94642075615974,1297.1493014573346,0.11951454728841782,0.04017465189099312,487.4832453554463,471.7324084698422,1590.3532608695652,0.04105808423913043,0.013918774986058422,0.512,-290.282501574214,12.56269346448731,238.29184295581808,17.642472343680218,2.462647759714014,9.658289108504773,0.9855072463768116
0.0,1.5445,18.684951782226562,91.33765391330037,62.63322193120639,104.12621525348065,-42.434608459472656,-14.265351295471191,375.0617809428283,853.8113196984713,0.10078083723783493,0.04952595382928848,431.52254995180306,411.3697086665998,1391.5816326530612,0.03912228954081633,0.011343042226891696,1.152,-321.8067319357272,41.45700464790999,245.61405212877,26.717267357426014,11.054378359443508,22.8991772473233,0.8979591836734694
0.0,2.922,9.085451126098633,91.17693301830528,74.91535384383408,97.71599684342459,-37.046669006347656,-16.577123641967773,376.77111898510407,852.3154240163111,0.07718759030103683,0.025997808203101158,530.2131711576648,447.523326460689,1520.889945652174,0.04985776154891304,0.01336000638813379,1.408,-335.1667226507707,18.554901097667145,254.7260602147532,16.70639222247456,-7.639848068541941,14.153138726045961,0.9891304347826086
0.0,1.461,13.765631675720215,92.57822846402185,69.89849670895097,102.93022366434921,-30.782384872436523,-12.40384578704834,433.85219853501957,950.7068052898798,0.1168573647737503,0.04980932176113129,418.6434768112049,386.1802386498188,1269.3614130434783,0.03530485733695652,0.007152995749334004,1.312,-303.78767199922066,32.328827579971,250.60796676315076,17.02466812402017,20.315955326350878,21.30798272870192,0.9130434782608695
0.0,1.8505625,8.979281425476074,79.79127683865,66.74199270850171,84.08964152537145,-31.857736587524414,-13.603269577026367,318.205634588799,888.2714603669701,0.12778879702091217,0.04054803401231766,458.5577007691221,438.06726616306526,1457.4353448275863,0.03604862607758621,0.009898218391544486,1.6,-291.6804189617957,21.658404218906693,263.4843605060522,13.998309572347962,-2.814985524724137,12.216566582291097,0.9827586206896551
0.0,1.5445,13.982643127441406,79.93281315490582,74.0548776143282,90.12504626108301,-31.6153507232666,-12.04321002960205,298.5191723889587,839.357698419779,0.14163877069950104,0.06440053880214691,337.78963976405913,362.6046318603793,1116.7091836734694,0.02431441326530612,0.007961169383910496,0.672,-303.9213678950733,27.014178036288783,236.2531133440219,19.305775917516698,29.88790702785959,14.634597692871388,0.9591836734693877
0.0,1.725375,12.322358131408691,79.45276143526166,73.20428479728128,85.55950256826023,-37.666744232177734,-14.196958541870117,390.05404050615863,840.8360952812039,0.13352136313915253,0.041347622871398926,500.79841704634714,458.70471111956044,1567.4189814814815,0.03980396412037037,0.010155580826035978,1.216,-284.4014872477225,29.81049077159169,263.37744611434533,19.59771660580288,-10.106126643810395,14.543770401349486,0.9814814814814815
0.0,2.212375,12.946916580200195,80.9691602881409,67.5174973084095,90.12504626108301,-41.34457015991211,-12.972744941711426,383.2424755845707,932.3073563673382,0.10043440759181976,0.04255645349621773,510.62397306258293,462.9670184864887,1534.8214285714287,0.042201450892857144,0.013616850426431728,2.048,-294.02110945925523,41.046420061379635,242.27232911754513,24.0499700109306,-3.4555930556577414,26.549755997842933,0.9714285714285714
0.0,1.9340625,12.001500129699707,81.8352899995412,72.3634618720189,106.56005016284841,-46.87567138671875,-13.782559394836426,361.52093390680346,860.5107771453744,0.11089538037776947,0.040583766996860504,467.42249686592595,420.0362868586996,1440.829918032787,0.04399334016393443,0.008683346149978054,1.536,-297.57062684011106,35.08053473549754,256.7002851384537,24.011820420362508,5.110924310010856,15.683824436392065,0.9016393442622951
0.0,1.850625,6.88688325881958,76.93684513722923,71.53229662176292,79.37005259840997,-35.96097183227539,-14.425601959228516,383.1996484900081,925.0541923806736,0.12227220088243484,0.032730601727962494,456.4635647585237,407.89745263049576,1403.5560344827586,0.03665476831896552,0.008841690787274566,1.504,-302.1161711739661,29.219300240753363,260.3441658597857,17.964098017938948,2.5923958443022923,16.44377198977841,0.9137931034482759
0.0,1.5305625,11.98971939086914,79.81942359849107,69.89849670895097,84.08964152537145,-35.51997756958008,-13.035207748413086,377.13411148239067,896.7323542195812,0.1228046715259552,0.043526776134967804,495.86163746270216,432.88247967051115,1470.3776041666667,0.04400634765625,0.013296748449468212,1.344,-294.50134363059874,31.768342971237043,269.8461975744003,19.883751457381337,-6.813861199914592,18.658422931345115,0.9791666666666666
0.0,2.0731875,15.031349182128906,83.18591438125145,69.0956439983888,93.84379966711431,-36.746578216552734,-13.605193138122559,354.1773830489389,838.9080904591398,0.10929807275533676,0.04974067956209183,504.37726985361326,441.39557186105725,1505.2884615384614,0.04580829326923077,0.01502053745266186,1.824,-301.17048766782074,25.388593449097467,243.43178540463197,13.763854002396075,-0.8625512386612594,17.57554735202571,0.9846153846153847
0.0,1.6696875,16.1539306640625,83.01176247627859,68.69768237290445,91.17224885582168,-39.409950256347656,-14.157232284545898,434.6468531272003,961.1854977134313,0.09644067287445068,0.039843495935201645,544.9275003929453,476.6795446857219,1568.691037735849,0.04995209316037736,0.016607951984758382,1.472,-304.84579583886,30.17324665885456,263.2760106515035,22.166376837828263,-12.234701957897707,18.77293121654758,0.9811320754716981
0.0,2.115,11.915082931518555,86.37312213895333,71.946679000541,118.9207115002721,-31.27183723449707,-12.403191566467285,399.65755963281663,822.5967451282482,0.1147160679101944,0.05185038223862648,485.7472946443534,424.5314906401889,1446.3619402985075,0.04085529384328358,0.01757050925188152,0.672,-298.4760414331842,26.544023984478706,240.1092755706829,16.516497089368144,5.468132490917744,16.445403245714804,0.9850746268656716
0.0,1.641875,9.748641014099121,74.52799421342463,54.841248984731294,78.91291473386416,-33.15473556518555,-13.244405746459961,377.62092398714475,896.3162265063193,0.13200236856937408,0.03934348747134209,501.4425022223872,441.57208893521084,1519.53125,0.041184645432692304,0.011828911109056052,1.376,-280.9299460150301,21.468719074357303,268.4065374467695,14.797690433608901,-5.745547630477448,11.994452320503076,0.9807692307692307
0.0,2.7689375,12.816368103027344,80.07103769469707,63.36098491435311,87.05505632961241,-35.37476348876953,-15.986021995544434,390.0616207607108,934.518641552153,0.09331275522708893,0.03150206059217453,520.3712217753379,447.523105921945,1526.4008620689656,0.04501167385057471,0.012364738430572874,2.432,-316.58422084668,18.848901452661394,257.50319041038557,13.574825832903853,-4.77906078027428,13.164531843658619,0.9885057471264368
