file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_09.45.wav,HFC,165.687,208.632,84.603,124.029,189.869,356.766,642.906,181.485,1.401,41.003,11.064,3.706,7.75,274.854,598.187,966.428,1354.550,1692.225,2127.616,2526.189,2824.722,364.267,48.042,-1.317,,
HFC_09.45_1.wav,HFC,168.238,243.237,90.505,152.732,180.879,356.956,632.694,185.371,1.681,35.485,10.409,3.409,9.34,268.530,570.373,921.162,1327.415,1673.184,2086.880,2525.031,2868.378,371.407,47.118,-1.331,,
HFC_09.45_2.wav,HFC,155.138,188.773,78.613,110.160,322.645,465.897,869.977,173.484,1.614,39.676,8.981,4.418,8.66,336.012,607.211,978.528,1337.353,1668.557,2074.250,2526.395,2885.817,364.258,48.043,-1.293,,
HFC_10.00.wav,HFC,170.422,199.808,89.489,110.319,256.030,444.348,832.984,180.857,1.548,34.853,9.691,3.596,10.43,310.284,604.037,951.742,1347.559,1711.532,2113.593,2507.764,2817.765,358.212,48.854,-1.287,,
HFC_10.00_1.wav,HFC,174.882,204.458,85.765,118.694,184.313,295.129,610.010,192.693,1.601,45.454,9.056,5.019,9.93,261.353,564.926,915.264,1320.591,1676.705,2077.420,2501.640,2886.499,375.021,46.664,-1.338,,
HFC_10.00_2.wav,HFC,166.387,192.450,84.965,107.485,303.677,449.055,906.217,180.367,1.561,44.531,8.327,5.348,9.50,312.318,602.717,957.687,1325.657,1692.195,2091.374,2509.139,2862.624,364.329,48.033,-1.313,,
HFC_10.15.wav,HFC,168.123,184.051,104.267,79.783,231.787,410.865,933.297,171.483,1.601,31.029,7.495,4.140,11.95,323.225,625.495,993.991,1381.197,1733.719,2129.807,2538.081,2882.052,365.547,47.873,-1.291,,
HFC_10.15_1.wav,HFC,154.457,201.290,73.828,127.461,296.344,519.525,887.536,175.183,1.641,30.657,7.617,4.025,8.22,314.565,621.616,997.761,1346.290,1694.395,2077.723,2519.527,2827.494,358.990,48.748,-1.185,,
HFC_10.15_2.wav,HFC,172.714,196.091,100.782,95.310,246.449,487.962,919.977,179.116,1.361,35.024,10.654,3.287,10.31,321.114,637.899,1001.750,1382.539,1746.169,2129.886,2532.833,2945.584,374.924,46.676,-1.261,,
HFC_10.30.wav,HFC,163.666,197.805,82.220,115.586,273.309,433.747,896.494,175.829,1.748,57.124,8.868,6.442,8.58,305.792,605.826,981.916,1358.093,1732.631,2114.239,2542.633,2875.724,367.133,47.667,-1.329,,
HFC_10.30_1.wav,HFC,178.957,195.636,85.901,109.735,338.480,478.795,923.209,187.105,1.828,36.357,9.026,4.028,11.99,323.633,591.154,957.617,1308.072,1686.672,2070.797,2486.534,2786.793,351.880,49.733,-1.554,,
HFC_10.30_2.wav,HFC,129.193,179.448,80.129,99.319,269.002,395.478,701.407,174.118,1.361,43.455,6.980,6.225,6.25,320.415,603.444,1020.624,1370.985,1695.377,2109.971,2548.808,2882.844,366.061,47.806,-1.171,,
HFC_10.45.wav,HFC,188.492,255.056,109.236,145.820,227.229,403.435,566.843,224.233,1.655,46.454,10.577,4.392,5.13,283.942,549.517,924.414,1303.700,1643.525,2087.150,2537.221,2832.304,364.052,48.070,-1.278,,
HFC_10.45_1.wav,HFC,165.548,203.511,89.299,114.212,212.574,391.735,708.678,195.141,1.668,32.013,8.694,3.682,11.02,297.149,564.121,944.854,1329.275,1701.438,2097.916,2533.330,2922.624,375.068,46.658,-1.318,,
HFC_10.45_2.wav,HFC,166.104,233.363,85.019,148.344,225.543,366.963,681.680,182.704,1.655,41.350,9.670,4.276,6.30,289.740,570.382,945.517,1335.823,1689.762,2118.697,2551.048,2777.769,355.433,49.236,-1.339,,
HFC_11.00.wav,HFC,171.263,204.186,80.605,123.581,293.596,499.858,973.937,183.276,1.468,34.188,10.901,3.136,8.51,327.193,630.277,975.909,1328.713,1707.785,2102.196,2513.211,2913.324,369.447,47.368,-1.325,,
HFC_11.00_1.wav,HFC,202.219,230.904,91.532,139.372,209.969,312.406,568.863,222.441,1.374,44.929,7.640,5.881,9.28,280.576,556.815,946.733,1306.359,1665.702,2090.633,2526.900,2851.298,367.246,47.652,-1.260,,
HFC_11.00_2.wav,HFC,155.288,212.464,81.689,130.775,308.846,493.543,919.624,173.228,1.521,37.818,8.547,4.425,7.47,334.572,638.950,1017.318,1369.343,1728.862,2156.980,2580.756,2820.427,355.122,49.279,-1.285,,
HFC_11.15.wav,HFC,163.264,207.600,88.868,118.732,246.058,389.862,619.366,189.170,1.388,46.280,8.287,5.584,7.57,312.135,573.786,968.901,1328.235,1692.205,2099.745,2497.706,2832.008,359.982,48.614,-1.254,,
HFC_11.15_1.wav,HFC,150.728,220.525,87.127,133.397,194.064,375.115,663.863,174.409,1.921,40.519,9.629,4.208,9.46,290.938,581.646,933.331,1332.027,1691.137,2067.863,2510.210,2829.535,362.657,48.255,-1.289,,
HFC_11.15_2.wav,HFC,161.481,211.720,90.612,121.109,174.511,331.343,601.578,176.329,2.028,48.460,10.108,4.794,7.02,253.373,562.425,942.288,1320.461,1713.720,2155.189,2537.678,2931.477,382.586,45.741,-1.291,,
HFC_11.30.wav,HFC,138.023,223.420,80.566,142.854,277.765,455.495,789.799,135.239,1.534,45.209,9.124,4.955,6.68,312.720,586.205,989.843,1333.368,1683.291,2125.181,2569.349,2907.029,370.616,47.219,-1.128,,
HFC_11.30_1.wav,HFC,178.339,224.573,93.275,131.298,223.886,386.819,664.065,191.353,1.601,42.975,9.681,4.439,9.24,296.718,550.521,881.082,1331.639,1672.533,2086.155,2486.411,2867.207,367.213,47.656,-1.268,,
HFC_11.30_2.wav,HFC,140.546,196.552,81.466,115.086,195.885,370.253,616.567,184.759,1.534,46.945,9.450,4.968,9.24,279.858,556.343,894.022,1311.982,1661.282,2097.511,2475.617,2844.997,366.449,47.756,-1.353,,
