file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_08.45_1.wav,HFC,225.034,263.354,182.629,80.725,221.631,324.087,580.323,224.580,1.756,63.759,9.964,6.399,8.30,264.015,533.799,849.664,1288.979,1673.746,2104.628,2504.477,2876.377,373.195,46.892,-0.953,,
HFC_08.45_2.wav,HFC,244.867,267.006,221.380,45.627,233.645,316.802,563.259,241.991,1.693,56.006,11.222,4.991,7.20,279.500,544.882,909.476,1321.383,1696.346,2132.107,2542.766,2884.368,372.124,47.027,-0.992,,
HFC_09.00.wav,HFC,252.520,282.254,228.326,53.928,247.938,416.001,627.519,118.990,1.440,66.567,10.765,6.184,4.07,327.339,582.249,871.439,1317.367,1667.431,2109.972,2515.630,2862.828,362.213,48.314,-1.049,,
HFC_09.00_1.wav,HFC,195.318,267.706,86.425,181.281,268.739,438.994,699.093,250.780,1.440,62.286,11.112,5.605,3.93,307.415,588.753,876.598,1310.430,1659.835,2107.379,2492.411,2840.376,361.852,48.362,-1.156,,
HFC_09.00_2.wav,HFC,207.894,276.275,98.216,178.059,275.944,460.972,757.143,229.260,1.487,49.417,10.757,4.594,2.04,314.692,584.602,892.212,1349.739,1690.521,2142.809,2513.106,2883.039,366.907,47.696,-0.920,,
HFC_09.15.wav,HFC,188.843,282.867,98.896,183.971,266.488,448.637,671.751,119.940,1.234,64.659,11.343,5.700,2.19,337.656,595.170,899.645,1285.885,1692.006,2086.605,2509.119,2857.996,360.049,48.605,-1.218,,
HFC_09.15_1.wav,HFC,220.959,251.713,101.639,150.074,227.159,422.453,671.451,220.986,1.677,57.325,11.924,4.807,4.84,313.148,585.383,832.578,1292.442,1649.060,2086.404,2460.352,2808.062,356.416,49.100,-0.964,,
HFC_09.30.wav,HFC,208.279,241.280,131.429,109.851,219.127,325.324,582.820,220.421,1.472,63.275,10.873,5.820,6.88,285.240,562.464,886.231,1320.022,1688.067,2129.159,2541.323,2926.992,377.393,46.371,-0.919,,
HFC_09.30_1.wav,HFC,217.722,248.338,116.550,131.788,228.353,374.035,602.920,229.858,1.203,63.222,9.979,6.336,4.13,307.901,557.765,825.118,1288.328,1659.191,2099.112,2448.493,2755.118,349.603,50.057,-1.001,,
HFC_09.30_2.wav,HFC,212.665,277.646,165.294,112.352,215.199,369.842,661.045,210.277,1.250,60.442,13.600,4.444,4.63,295.036,601.388,856.649,1310.543,1719.440,2140.454,2526.582,2842.393,363.908,48.089,-1.036,,
HFC_09.45.wav,HFC,225.645,267.212,143.967,123.245,230.590,386.860,736.601,233.780,1.503,63.296,11.642,5.437,5.73,296.232,604.531,882.102,1309.792,1694.404,2097.516,2537.275,2874.468,368.319,47.513,-1.075,,
HFC_09.45_1.wav,HFC,225.399,269.398,129.353,140.045,265.700,442.668,714.495,266.191,1.329,60.370,10.533,5.731,3.07,306.786,582.979,884.631,1290.818,1676.827,2084.032,2518.573,2821.760,359.282,48.708,-0.955,,
HFC_09.45_2.wav,HFC,223.916,272.999,132.395,140.605,225.331,398.367,637.653,221.190,1.250,57.933,10.400,5.571,5.04,313.647,562.359,842.538,1293.295,1687.807,2119.446,2519.030,2855.526,363.126,48.193,-0.875,,
HFC_10.00.wav,HFC,242.565,268.323,204.368,63.954,239.451,327.047,614.379,250.563,1.646,66.436,8.811,7.540,6.09,271.419,538.529,850.025,1280.765,1680.143,2104.293,2495.964,2882.935,373.074,46.908,-1.033,,
HFC_10.00_1.wav,HFC,224.783,276.566,142.226,134.340,271.226,480.963,765.128,257.938,1.329,66.152,9.781,6.763,4.70,321.222,604.489,889.202,1298.934,1708.054,2082.349,2525.312,2827.374,358.022,48.880,-1.129,,
HFC_10.00_2.wav,HFC,224.711,269.941,84.196,185.746,229.364,295.582,602.557,235.636,1.203,68.324,7.484,9.129,9.78,269.070,562.939,891.606,1298.906,1697.761,2112.697,2518.640,2899.030,375.709,46.579,-1.176,,
HFC_10.15.wav,HFC,198.683,227.775,100.531,127.245,209.806,308.458,453.216,209.650,1.392,72.769,11.491,6.333,8.61,265.049,493.226,869.062,1344.398,1705.589,2101.065,2543.013,2904.835,377.112,46.405,-0.560,,
HFC_10.15_1.wav,HFC,264.113,278.991,237.567,41.424,261.640,383.882,718.158,262.881,1.298,62.350,10.790,5.779,4.53,283.817,579.403,862.534,1281.967,1650.375,2082.514,2486.690,2859.745,367.990,47.556,-1.008,,
HFC_10.15_2.wav,HFC,199.448,279.882,94.323,185.559,207.181,320.182,614.657,210.737,1.551,59.385,10.963,5.417,4.42,273.612,540.100,884.956,1332.070,1633.936,2146.182,2525.983,2861.406,369.685,47.338,-0.671,,
HFC_10.30.wav,HFC,199.297,270.460,96.458,174.003,201.564,314.163,489.572,203.642,1.551,68.255,10.640,6.415,5.12,274.910,552.504,903.108,1337.455,1757.296,2133.347,2535.127,2902.646,375.391,46.618,-0.440,,
HFC_10.30_1.wav,HFC,213.915,266.228,84.686,181.543,234.978,360.717,660.032,225.134,1.519,64.442,11.191,5.758,6.51,294.192,575.761,877.046,1304.210,1697.027,2111.648,2539.053,2858.463,366.324,47.772,-1.048,,
HFC_10.30_2.wav,HFC,210.775,277.339,162.097,115.242,264.009,451.059,755.603,208.220,1.155,60.108,10.822,5.554,4.19,330.004,557.795,873.498,1306.023,1674.301,2130.929,2486.649,2876.896,363.842,48.098,-1.029,,
HFC_10.45.wav,HFC,199.876,277.315,82.879,194.436,263.064,461.111,705.121,226.806,1.361,72.083,11.758,6.131,3.15,338.264,564.594,894.258,1344.513,1706.764,2172.665,2529.993,2914.079,367.974,47.558,-0.975,,
HFC_10.45_1.wav,HFC,225.416,253.493,138.933,114.560,232.430,359.498,668.580,221.822,1.567,65.145,13.086,4.978,6.85,283.597,555.707,861.624,1281.540,1671.235,2118.179,2533.607,2885.582,371.712,47.079,-1.044,,
HFC_10.45_2.wav,HFC,201.825,278.247,134.551,143.697,325.587,560.636,763.820,218.222,1.218,68.848,12.311,5.592,3.31,354.361,582.324,907.474,1295.473,1713.702,2078.055,2520.521,2857.268,357.558,48.943,-1.171,,
HFC_11.00.wav,HFC,185.150,248.039,104.509,143.530,238.018,326.366,589.769,240.976,1.424,76.523,10.884,7.031,6.00,273.688,556.437,867.378,1271.892,1699.874,2128.069,2542.279,2852.587,368.414,47.501,-0.968,,
HFC_11.00_1.wav,HFC,186.109,270.511,129.220,141.292,304.165,572.058,719.422,244.805,1.076,48.758,11.617,4.197,5.35,327.759,609.733,852.124,1294.680,1698.158,2102.751,2537.369,2858.322,361.509,48.408,-1.198,,
HFC_11.00_2.wav,HFC,192.855,250.494,112.639,137.855,273.240,508.911,777.964,198.909,1.661,64.114,11.737,5.463,2.86,321.477,620.031,895.843,1364.296,1700.574,2131.522,2607.128,2892.625,367.307,47.644,-0.860,,
HFC_11.15.wav,HFC,196.002,282.238,100.741,181.497,258.557,361.487,605.742,124.118,1.820,63.925,9.892,6.462,4.39,302.456,581.046,868.875,1327.892,1725.333,2136.172,2574.276,2882.127,368.524,47.487,-0.838,,
