file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_07.30.wav,HFC,228.711,251.200,192.775,58.425,395.841,468.513,565.620,255.121,1.164,67.904,10.743,6.321,10.66,397.503,542.323,931.031,1359.358,1626.350,2009.239,2376.446,2757.149,337.092,51.915,-2.370,,
HFC_07.30_1.wav,HFC,190.845,243.448,87.656,155.792,440.503,577.693,1339.114,102.632,1.791,47.951,8.374,5.726,9.61,353.581,566.213,988.053,1362.825,1662.396,2134.813,2479.644,2909.065,365.069,47.936,-2.093,,
HFC_07.30_2.wav,HFC,224.207,250.973,99.579,151.393,247.957,464.829,748.641,238.311,1.990,45.937,9.798,4.688,5.99,341.282,587.254,969.597,1344.560,1682.911,2112.454,2502.934,2860.403,359.874,48.628,-1.380,,
HFC_07.45.wav,HFC,206.519,248.776,120.137,128.639,239.459,390.253,573.019,244.145,1.470,58.783,9.866,5.958,8.35,335.559,578.853,939.101,1313.897,1643.289,2057.577,2409.747,2820.494,354.991,49.297,-1.909,,
HFC_07.45_1.wav,HFC,233.510,261.924,182.586,79.338,382.146,535.193,1101.074,242.226,1.577,48.104,6.659,7.224,8.66,373.657,565.056,986.050,1363.839,1669.113,2108.587,2439.482,2878.380,357.818,48.908,-1.871,,
HFC_07.45_2.wav,HFC,211.609,245.004,83.642,161.362,275.124,486.620,920.922,245.969,1.592,43.285,9.735,4.446,6.81,346.451,603.695,1022.649,1359.863,1694.538,2156.595,2484.028,2937.694,370.178,47.275,-1.691,,
HFC_08.00.wav,HFC,195.816,254.795,112.611,142.184,250.179,414.940,651.813,239.803,1.408,51.183,9.585,5.340,9.02,341.074,573.769,990.813,1328.009,1656.647,2085.159,2444.747,2869.719,361.235,48.445,-1.874,,
HFC_08.00_1.wav,HFC,181.539,274.778,81.181,193.597,265.112,349.366,507.250,109.710,2.006,64.027,10.720,5.972,7.59,303.731,548.744,890.012,1320.983,1630.751,2098.517,2486.781,2825.967,360.319,48.568,-1.562,,
HFC_08.00_2.wav,HFC,204.370,247.310,79.851,167.459,441.152,550.317,1292.074,91.482,1.684,51.104,6.235,8.196,9.35,359.701,551.436,977.479,1371.473,1669.071,2117.752,2475.322,2872.862,359.023,48.743,-2.271,,
HFC_08.15.wav,HFC,182.952,224.461,93.632,130.829,415.795,467.997,667.034,110.577,1.470,50.992,9.866,5.168,9.77,362.015,553.415,916.075,1297.266,1614.517,2063.274,2460.309,2869.918,358.272,48.846,-1.744,,
