file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_07.30.wav,HFC,173.455,283.274,89.695,193.579,310.323,471.005,922.785,330.474,1.777,24.969,11.535,2.165,4.92,319.629,620.917,965.064,1325.039,1721.106,2106.555,2516.346,2920.599,371.567,47.098,-1.270,,
HFC_07.30_1.wav,HFC,185.666,287.053,74.062,212.991,294.958,393.717,987.781,308.624,2.063,24.599,13.089,1.879,10.06,299.996,602.219,948.605,1350.943,1705.800,2126.371,2506.134,2899.038,371.292,47.133,-1.784,,
HFC_07.30_2.wav,HFC,148.222,254.671,73.512,181.159,297.601,444.752,832.031,123.467,1.476,37.900,10.165,3.729,4.80,307.377,631.535,960.081,1322.917,1714.410,2105.196,2528.225,2908.433,371.580,47.096,-1.077,,
HFC_07.45.wav,HFC,199.429,289.969,89.904,200.065,297.285,382.084,867.525,306.017,1.809,47.058,10.227,4.601,8.78,293.350,559.485,921.873,1323.229,1691.978,2101.806,2504.231,2879.618,369.467,47.366,-1.692,,
HFC_07.45_1.wav,HFC,183.351,285.661,99.652,186.008,321.576,551.999,921.547,315.922,1.698,36.561,10.896,3.355,2.87,336.370,648.414,964.150,1317.083,1714.470,2106.034,2523.942,2922.605,369.462,47.366,-1.034,,
HFC_07.45_2.wav,HFC,186.802,282.033,69.153,212.880,306.195,464.456,951.004,315.544,1.841,24.631,11.952,2.061,5.71,317.469,634.943,960.638,1335.598,1721.424,2088.843,2484.433,2890.281,367.545,47.613,-1.375,,
HFC_08.00.wav,HFC,189.154,290.872,90.318,200.554,302.346,416.198,811.736,304.030,1.507,53.870,11.941,4.511,5.59,312.407,547.179,965.983,1300.093,1723.208,2112.066,2541.352,2932.871,374.352,46.747,-1.392,,
HFC_08.00_1.wav,HFC,164.295,271.003,67.287,203.716,291.639,440.641,1068.318,215.836,1.999,27.345,11.004,2.485,6.05,301.694,603.227,961.409,1342.406,1715.473,2129.528,2546.195,2947.346,377.950,46.302,-1.519,,
HFC_08.00_2.wav,HFC,203.853,290.911,105.117,185.794,266.171,425.777,1036.158,201.094,1.825,22.979,10.686,2.150,7.57,289.266,618.086,955.898,1336.684,1737.507,2110.821,2541.246,2948.697,379.919,46.062,-1.453,,
HFC_08.15.wav,HFC,187.504,289.090,71.971,217.119,282.932,461.232,949.947,270.206,1.634,29.769,13.155,2.263,3.94,308.991,598.518,924.435,1295.660,1666.103,2082.897,2492.492,2927.957,374.138,46.774,-1.316,,
HFC_08.15_1.wav,HFC,219.721,279.663,81.652,198.011,252.090,420.200,984.861,98.053,1.682,18.332,12.485,1.468,5.47,285.543,656.631,970.260,1341.194,1729.669,2111.127,2518.559,2921.350,376.544,46.475,-1.408,,
HFC_08.15_2.wav,HFC,181.983,277.546,76.167,201.379,292.677,499.028,1159.925,262.929,2.095,26.178,11.697,2.238,4.31,304.439,602.794,955.992,1324.339,1724.877,2154.498,2570.162,2938.944,376.358,46.498,-1.318,,
HFC_08.30.wav,HFC,222.890,272.637,91.996,180.641,257.330,438.864,965.215,267.524,2.079,23.194,12.749,1.819,2.74,288.281,624.563,971.109,1345.046,1735.631,2145.528,2567.267,2922.328,376.292,46.506,-1.372,,
HFC_08.30_1.wav,HFC,210.782,276.063,121.113,154.950,230.732,402.355,949.462,260.557,1.872,19.548,13.085,1.494,6.13,276.156,606.565,955.339,1326.696,1718.624,2116.032,2530.612,2924.990,378.405,46.247,-1.365,,
