file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
LFC_07.30.wav,LFC,100.570,116.232,76.629,39.603,106.715,159.565,317.097,113.826,1.709,41.629,9.070,4.590,2.60,271.281,589.330,1024.064,1554.946,2020.117,2516.771,2986.626,3113.194,405.987,43.105,-0.749,,
LFC_07.30_1.wav,LFC,99.041,116.687,74.731,41.956,145.826,262.814,386.510,149.759,1.551,32.669,8.706,3.752,0.36,289.632,576.360,969.664,1486.152,1954.637,2457.846,2924.636,3278.762,427.019,40.982,-0.580,,
LFC_07.30_2.wav,LFC,101.508,110.748,90.673,20.075,117.737,232.025,425.757,106.146,1.503,33.401,12.640,2.643,5.29,281.273,556.283,977.972,1545.111,2001.141,2460.277,2947.972,3267.746,426.639,41.018,-0.510,,
LFC_08.00.wav,LFC,81.187,114.778,61.583,53.195,183.491,278.062,439.524,228.293,1.614,37.087,13.011,2.850,1.54,293.901,581.625,1056.242,1521.844,1977.085,2488.857,2920.082,3256.274,423.196,41.352,-0.317,,
LFC_08.00_1.wav,LFC,73.968,106.098,64.860,41.238,132.419,189.847,344.791,146.967,1.519,39.807,14.812,2.687,1.20,246.417,548.327,986.529,1527.189,2025.211,2542.874,2976.125,3314.433,438.288,39.928,-0.621,,
LFC_11.00.wav,LFC,79.189,118.209,60.856,57.352,239.604,308.761,515.321,109.961,1.029,52.639,5.347,9.844,12.58,292.266,603.990,1020.588,1447.016,1862.195,2356.196,2792.103,3307.965,430.814,40.621,-0.365,,
LFC_11.15.wav,LFC,77.953,117.189,61.394,55.795,250.296,336.392,524.096,125.723,1.187,54.982,7.584,7.250,12.53,315.744,612.944,1054.103,1383.710,1871.868,2341.450,2766.904,3337.739,431.714,40.536,-0.577,,
LFC_11.30.wav,LFC,78.898,117.243,61.910,55.334,215.717,272.332,422.396,112.333,1.424,56.050,9.831,5.701,9.09,265.548,598.154,1049.159,1425.334,1899.375,2370.674,2874.636,3257.197,427.378,40.947,0.015,,
