file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_07.30.wav,HFC,150.301,160.611,117.757,42.854,313.143,472.530,647.465,136.801,1.501,45.303,10.325,4.388,8.87,326.344,602.706,843.946,1209.951,1688.570,2071.785,2411.417,2808.625,354.612,49.350,-0.256,,
HFC_07.30_1.wav,HFC,188.053,252.459,137.249,115.210,253.926,458.648,629.023,163.132,1.393,50.714,13.641,3.718,6.03,344.413,589.142,885.333,1219.865,1679.813,2035.048,2435.371,2789.992,349.368,50.090,-0.256,,
HFC_07.30_2.wav,HFC,153.733,160.192,128.988,31.204,396.116,496.124,664.325,137.766,1.563,46.789,8.637,5.417,12.93,389.434,579.980,849.187,1228.764,1626.021,2022.302,2387.339,2710.757,331.618,52.772,-0.632,,
HFC_07.45.wav,HFC,197.318,267.873,178.789,89.083,273.820,512.137,671.763,54.276,1.083,51.908,14.308,3.628,5.02,347.092,592.043,937.218,1207.302,1643.580,2034.042,2439.473,2851.635,357.792,48.911,-0.398,,
HFC_07.45_1.wav,HFC,190.576,257.090,73.970,183.121,224.764,296.827,600.754,44.467,1.362,47.463,9.178,5.171,5.24,243.856,576.372,863.471,1190.168,1605.495,2021.748,2384.214,2775.025,361.596,48.397,-0.525,,
HFC_07.45_2.wav,HFC,157.252,162.302,146.565,15.737,410.656,511.842,673.624,148.415,1.331,46.643,6.386,7.303,12.86,386.030,584.560,833.917,1201.443,1655.907,2036.152,2376.633,2747.673,337.378,51.871,-0.459,,
HFC_08.00.wav,HFC,209.643,274.225,82.685,191.540,236.849,469.765,642.986,218.319,1.300,43.568,15.769,2.763,1.21,329.114,595.332,882.606,1205.438,1640.187,2086.717,2467.761,2846.180,359.581,48.668,-0.173,,
HFC_08.00_1.wav,HFC,189.050,267.175,142.276,124.900,299.022,529.928,772.383,178.156,1.439,36.849,9.380,3.929,5.24,345.201,622.008,902.556,1240.189,1688.355,2051.231,2453.790,2828.823,354.803,49.323,-0.247,,
HFC_08.00_2.wav,HFC,139.230,152.057,122.393,29.664,239.843,401.642,589.151,137.583,1.548,38.492,9.046,4.255,10.82,314.493,573.336,905.173,1198.435,1607.166,2041.755,2398.107,2864.169,364.239,48.045,-0.227,,
HFC_08.15.wav,HFC,169.695,256.864,100.389,156.475,256.060,456.703,677.811,225.153,1.579,35.902,12.036,2.983,6.43,325.792,598.656,872.532,1237.513,1607.475,2018.612,2423.698,2756.703,347.273,50.393,-0.103,,
HFC_08.15_1.wav,HFC,158.305,165.459,127.819,37.640,385.665,536.850,751.690,144.881,1.795,39.981,9.748,4.101,12.47,371.549,610.324,889.539,1215.384,1624.110,2039.300,2404.228,2742.784,338.748,51.661,-0.503,,
HFC_08.15_2.wav,HFC,157.192,161.615,146.552,15.063,383.166,512.849,693.682,144.570,1.671,36.259,11.367,3.190,13.90,360.819,586.409,902.478,1221.287,1593.161,2017.033,2407.510,2794.755,347.705,50.330,-0.521,,
HFC_08.30.wav,HFC,202.801,255.868,172.720,83.148,243.813,468.107,665.991,218.889,1.254,40.642,9.573,4.246,4.85,325.768,583.765,898.138,1217.162,1551.376,2016.742,2408.673,2781.903,350.876,49.875,-0.347,,
HFC_08.30_1.wav,HFC,144.936,223.838,104.356,119.482,268.690,425.869,655.558,143.403,1.950,48.518,7.692,6.307,7.65,327.030,600.654,886.674,1241.491,1659.060,2064.171,2469.730,2861.560,362.076,48.332,-0.145,,
HFC_08.30_2.wav,HFC,153.933,158.875,131.196,27.679,370.067,503.591,722.143,141.187,1.517,43.949,9.890,4.444,14.00,356.313,592.960,849.479,1233.874,1632.567,2026.839,2395.208,2703.783,335.353,52.184,-0.546,,
HFC_08.45.wav,HFC,166.251,278.306,80.474,197.832,274.779,455.519,668.014,153.581,1.749,36.370,11.150,3.262,4.39,326.393,577.261,846.092,1214.628,1664.576,2062.600,2400.615,2762.288,347.985,50.290,-0.317,,
HFC_08.45_1.wav,HFC,193.718,267.425,150.551,116.874,294.164,531.742,753.074,184.655,1.687,45.591,12.745,3.577,3.49,350.392,617.341,890.695,1210.345,1648.751,2051.325,2428.185,2794.737,349.192,50.116,-0.357,,
HFC_08.45_2.wav,HFC,155.920,282.746,81.546,201.200,279.445,414.148,547.828,147.617,1.610,45.145,7.145,6.318,10.26,336.892,536.634,847.787,1201.963,1654.063,2050.129,2442.244,2782.886,349.428,50.082,-0.266,,
HFC_09.00.wav,HFC,155.070,226.906,93.597,133.309,281.918,473.581,643.175,159.382,1.594,33.417,11.292,2.959,11.47,354.767,601.833,858.019,1218.201,1599.924,2037.275,2426.131,2752.193,342.489,51.096,-0.125,,
HFC_09.00_1.wav,HFC,176.596,259.907,76.102,183.805,251.860,406.284,600.431,226.788,1.733,40.708,11.827,3.442,3.08,301.113,578.506,814.363,1194.887,1623.520,2040.832,2397.961,2766.979,352.266,49.678,-0.253,,
HFC_09.00_2.wav,HFC,147.310,251.508,74.919,176.589,256.017,382.775,581.688,140.810,1.640,39.756,11.277,3.525,7.53,297.966,569.874,824.820,1176.098,1517.952,2012.071,2403.988,2791.376,356.201,49.130,-0.143,,
HFC_09.15.wav,HFC,155.989,250.553,75.145,175.409,371.331,510.588,701.828,159.404,1.455,42.693,10.655,4.007,9.49,361.284,591.380,852.214,1191.144,1567.246,1988.265,2403.136,2744.649,340.481,51.398,-0.388,,
HFC_09.15_1.wav,HFC,158.552,162.670,147.758,14.912,357.827,533.791,696.306,149.760,1.733,46.086,8.077,5.706,13.39,374.447,623.349,896.058,1228.643,1690.125,2050.150,2425.454,2821.139,349.527,50.068,-0.376,,
HFC_09.15_2.wav,HFC,166.290,253.328,110.629,142.698,261.249,411.460,543.699,277.014,1.842,47.490,10.045,4.728,8.17,311.249,550.833,858.511,1196.167,1640.321,2028.501,2447.343,2861.638,364.341,48.032,-0.067,,
HFC_09.30.wav,HFC,149.136,161.396,76.766,84.629,356.205,517.391,659.357,148.233,1.594,48.845,8.783,5.562,12.55,342.189,595.979,842.377,1192.047,1643.240,2012.277,2408.309,2772.647,347.208,50.402,-0.450,,
HFC_09.30_1.wav,HFC,171.828,269.673,138.783,130.890,245.343,357.987,495.055,154.212,1.408,39.711,10.651,3.728,7.47,305.818,541.691,831.893,1180.424,1634.231,2089.400,2496.716,2884.872,368.436,47.498,-0.062,,
HFC_09.30_2.wav,HFC,137.515,207.364,71.945,135.419,245.745,430.577,611.330,150.127,1.687,35.159,9.781,3.595,8.83,330.314,575.699,854.213,1184.862,1626.521,2083.373,2489.832,2838.185,358.267,48.846,-0.172,,
HFC_09.45.wav,HFC,141.966,263.396,77.476,185.920,237.914,351.491,575.305,230.985,1.470,44.819,11.223,3.994,3.75,281.201,566.840,837.043,1198.416,1641.272,2059.484,2462.330,2844.769,366.224,47.785,-0.235,,
