file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_08.30.wav,HFC,255.100,275.252,192.375,82.877,260.266,389.563,621.559,258.144,0.936,51.615,8.014,6.441,11.05,278.673,559.738,864.118,1261.313,1587.074,2073.127,2478.423,2868.467,369.971,47.301,-1.451,,
HFC_08.30_1.wav,HFC,255.357,271.578,228.062,43.516,258.502,312.353,608.359,252.235,0.830,55.704,9.034,6.166,12.04,258.004,543.629,826.668,1266.272,1527.247,1993.665,2442.192,2798.955,362.993,48.210,-1.651,,
HFC_08.30_2.wav,HFC,275.652,292.305,251.156,41.149,279.961,378.694,671.518,274.525,0.921,56.003,10.318,5.428,11.05,288.732,564.203,900.676,1250.505,1602.532,1998.787,2436.397,2878.697,369.995,47.298,-1.569,,
HFC_08.45.wav,HFC,268.494,283.838,203.214,80.624,267.058,388.936,657.966,262.900,0.921,44.253,10.318,4.289,11.53,280.108,581.699,883.504,1250.912,1620.999,2060.822,2468.445,2864.440,369.190,47.401,-1.559,,
HFC_08.45_1.wav,HFC,266.275,285.498,185.473,100.025,263.632,441.325,726.039,267.029,1.042,57.886,11.042,5.243,9.51,289.493,593.788,913.862,1301.581,1618.691,2046.891,2456.851,2822.327,361.834,48.365,-1.320,,
HFC_08.45_2.wav,HFC,248.225,276.299,136.072,140.227,260.887,455.534,760.708,205.928,1.389,39.702,10.442,3.802,10.55,315.876,603.993,924.045,1300.517,1611.761,2050.515,2461.459,2877.577,365.957,47.820,-1.371,,
HFC_09.00.wav,HFC,235.914,275.971,73.386,202.585,259.385,468.419,765.295,260.688,1.449,44.570,10.697,4.167,9.85,322.505,603.847,927.971,1306.247,1640.742,2063.798,2472.435,2862.548,362.863,48.228,-1.361,,
HFC_09.00_1.wav,HFC,224.877,255.448,146.430,109.018,316.555,536.221,750.236,218.594,1.283,52.791,9.743,5.419,6.72,321.055,600.245,881.921,1327.816,1643.667,2081.141,2484.743,2934.380,373.332,46.875,-1.127,,
HFC_09.00_2.wav,HFC,241.623,267.190,169.873,97.318,255.009,411.595,677.799,234.767,0.996,50.902,8.532,5.966,11.56,279.351,542.791,812.465,1287.303,1592.781,2045.546,2486.567,2856.557,368.172,47.532,-1.343,,
HFC_09.15.wav,HFC,253.053,274.649,181.086,93.563,254.979,397.296,611.414,255.053,0.996,64.748,10.540,6.143,9.61,276.112,557.289,859.196,1275.069,1571.159,2041.779,2467.136,2830.731,364.946,47.952,-1.387,,
HFC_09.15_1.wav,HFC,233.969,277.661,105.403,172.258,261.332,310.780,594.607,176.296,1.102,54.703,8.622,6.345,11.63,273.631,558.866,893.490,1307.952,1645.118,2103.268,2501.217,2857.440,369.116,47.411,-1.633,,
HFC_09.15_2.wav,HFC,254.368,279.727,161.877,117.850,265.193,366.442,669.348,260.535,1.162,67.486,9.464,7.131,10.34,270.401,565.040,837.373,1277.344,1574.300,2040.524,2434.232,2830.317,365.702,47.853,-1.350,,
HFC_09.30.wav,HFC,237.428,258.387,137.167,121.220,242.698,404.161,615.469,236.099,1.162,70.397,9.034,7.792,11.00,272.739,553.880,813.435,1260.817,1566.797,2043.468,2458.647,2836.412,366.239,47.783,-1.296,,
HFC_09.30_1.wav,HFC,242.456,261.027,151.472,109.556,244.028,355.723,648.823,234.576,1.132,88.743,9.717,9.133,10.45,262.483,553.425,830.070,1260.022,1588.560,2047.973,2478.008,2843.316,368.690,47.465,-1.428,,
HFC_09.30_2.wav,HFC,230.817,263.802,172.293,91.509,244.558,443.652,732.994,210.238,1.208,55.989,12.422,4.507,9.47,270.785,581.918,822.113,1272.721,1583.927,2012.862,2460.926,2874.637,371.979,47.046,-1.080,,
HFC_09.45.wav,HFC,249.772,270.200,206.974,63.227,318.486,538.346,835.065,236.801,1.011,48.667,6.427,7.572,8.56,317.545,594.449,848.036,1279.221,1563.124,2032.519,2460.888,2836.403,359.837,48.633,-1.204,,
HFC_09.45_1.wav,HFC,207.696,225.183,171.724,53.459,205.791,245.109,393.216,200.974,1.087,67.842,9.201,7.373,12.78,240.096,523.667,868.393,1279.851,1614.099,2073.000,2462.114,2832.657,370.366,47.251,-1.233,,
HFC_09.45_2.wav,HFC,277.300,294.645,263.212,31.433,281.048,370.699,689.295,277.394,1.026,56.251,11.204,5.021,12.38,279.227,587.338,867.431,1262.289,1596.962,2032.776,2435.496,2828.174,364.135,48.059,-1.548,,
HFC_10.00.wav,HFC,256.259,268.315,229.571,38.744,255.765,369.979,685.483,250.155,0.981,77.083,8.663,8.898,14.20,265.320,546.381,819.973,1261.797,1514.998,2057.940,2460.367,2818.533,364.745,47.979,-1.332,,
HFC_10.00_1.wav,HFC,248.322,280.231,115.769,164.462,266.256,479.209,763.661,256.818,1.570,44.850,9.237,4.856,13.09,296.253,605.037,871.033,1313.009,1617.498,2071.902,2448.986,2837.249,362.999,48.209,-1.371,,
HFC_10.00_2.wav,HFC,243.210,252.204,226.976,25.228,233.347,408.926,647.189,224.384,0.815,49.368,9.201,5.365,11.17,272.853,555.350,766.506,1228.495,1579.469,2061.861,2436.770,2869.415,370.937,47.178,-1.102,,
HFC_10.15.wav,HFC,256.745,271.156,208.017,63.140,260.110,481.390,746.071,232.955,1.011,56.368,8.405,6.707,11.57,317.334,603.529,881.476,1280.335,1566.255,2006.465,2438.797,2855.491,362.594,48.263,-1.376,,
HFC_10.15_1.wav,HFC,267.125,284.610,234.908,49.702,270.840,362.205,644.351,266.843,1.011,46.718,9.888,4.725,13.65,265.116,542.326,836.438,1256.499,1583.729,2056.503,2480.122,2828.247,366.162,47.793,-1.677,,
HFC_10.15_2.wav,HFC,247.559,265.352,180.156,85.196,250.744,448.958,654.993,239.983,1.016,60.930,9.846,6.189,11.16,274.615,564.447,799.843,1233.242,1555.641,1992.929,2421.279,2842.957,366.906,47.696,-1.256,,
HFC_10.30.wav,HFC,268.267,282.471,234.173,48.298,269.221,384.582,647.546,214.915,1.126,57.139,7.989,7.152,12.96,283.231,562.572,834.820,1277.306,1561.552,2019.155,2446.510,2824.591,363.052,48.203,-1.478,,
HFC_10.30_1.wav,HFC,240.483,257.233,190.611,66.622,250.452,441.181,746.825,236.006,1.182,64.926,9.730,6.673,11.77,253.928,600.432,795.953,1260.262,1569.542,2033.695,2407.583,2824.351,367.203,47.658,-1.367,,
HFC_10.30_2.wav,HFC,237.960,257.008,155.132,101.876,252.618,488.233,754.228,226.540,1.016,54.307,10.338,5.253,12.26,268.569,622.760,816.070,1247.838,1555.503,2007.724,2406.151,2844.143,367.939,47.562,-1.283,,
HFC_10.45.wav,HFC,271.119,286.566,243.618,42.949,266.296,343.862,627.664,262.789,0.997,53.129,10.529,5.046,13.57,263.287,541.396,813.792,1203.616,1587.641,2065.584,2437.326,2836.679,367.627,47.603,-1.604,,
HFC_10.45_1.wav,HFC,250.062,267.449,195.216,72.232,278.728,512.931,751.309,253.231,0.960,54.776,8.331,6.575,12.62,299.894,585.873,809.601,1213.007,1518.391,1992.565,2429.295,2860.373,365.783,47.843,-1.136,,
HFC_10.45_2.wav,HFC,258.486,273.769,225.686,48.084,256.013,425.491,684.016,24.106,0.831,47.441,9.627,4.928,10.50,283.626,573.372,813.228,1200.882,1540.804,1992.853,2438.580,2860.603,368.140,47.536,-1.293,,
HFC_11.00.wav,HFC,259.307,277.722,231.684,46.039,259.361,316.777,554.884,254.890,1.016,67.680,9.353,7.236,12.22,253.141,498.762,797.427,1225.279,1594.256,2061.298,2476.039,2856.338,371.885,47.058,-1.515,,
HFC_11.00_1.wav,HFC,249.634,277.997,99.250,178.747,257.651,309.617,551.945,257.297,0.868,58.285,8.641,6.745,13.44,255.321,497.414,791.308,1217.712,1574.714,2029.457,2419.733,2822.291,366.710,47.722,-1.637,,
HFC_11.00_2.wav,HFC,242.332,256.081,215.962,40.119,243.792,338.602,592.232,233.852,0.923,70.312,8.664,8.115,12.11,256.613,571.797,868.352,1329.939,1660.894,2110.145,2514.124,2822.523,366.559,47.741,-1.359,,
HFC_11.15.wav,HFC,235.065,284.903,160.722,124.181,270.797,368.545,603.011,243.196,0.665,47.101,14.290,3.296,2.28,303.513,555.767,960.756,1292.282,1653.491,2093.126,2544.211,2911.502,372.570,46.971,-0.406,,
