file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_10.00.wav,HFC,165.258,214.140,83.604,130.537,212.311,422.055,975.503,174.760,1.677,48.294,12.818,3.768,2.63,324.257,643.930,1003.676,1380.877,1724.640,2115.409,2547.914,2938.855,373.514,46.852,-0.685,,
HFC_10.00_1.wav,HFC,111.414,137.420,78.907,58.513,113.773,168.283,394.018,116.126,1.582,58.046,11.060,5.248,9.06,276.322,615.293,994.004,1384.753,1742.907,2111.873,2504.541,2802.958,360.948,48.483,-0.280,,
HFC_10.00_2.wav,HFC,144.225,178.505,76.985,101.520,160.036,266.482,652.637,151.376,1.851,66.536,12.154,5.475,4.58,275.093,641.127,1014.547,1365.046,1733.983,2128.851,2550.798,2877.289,371.742,47.076,-0.735,,
HFC_10.15.wav,HFC,145.247,211.938,74.189,137.749,181.322,240.649,501.331,205.972,1.677,60.609,8.943,6.777,7.26,263.807,596.767,982.090,1367.139,1762.634,2097.815,2557.153,2818.249,364.920,47.956,-0.540,,
HFC_10.15_1.wav,HFC,120.454,168.288,70.001,98.287,137.752,207.576,441.007,144.636,2.215,51.851,10.608,4.888,5.54,252.133,576.153,971.753,1342.232,1751.238,2132.631,2547.382,2840.305,369.739,47.331,-0.147,,
HFC_10.15_2.wav,HFC,127.547,168.440,72.376,96.063,111.176,159.618,313.652,120.077,1.899,65.509,11.586,5.654,7.07,258.783,605.062,954.476,1383.801,1739.215,2139.149,2562.004,2836.185,368.200,47.528,0.044,,
HFC_10.30.wav,HFC,155.235,204.395,72.153,132.241,161.871,250.898,561.098,118.727,2.010,81.000,8.957,9.043,7.17,235.452,578.030,948.849,1321.554,1699.191,2064.684,2553.040,2707.743,353.184,49.549,-0.765,,
HFC_10.30_1.wav,HFC,129.061,179.073,77.575,101.498,197.205,398.759,842.555,152.951,2.342,45.093,13.878,3.249,4.63,305.691,696.875,1026.038,1399.890,1766.526,2189.221,2569.585,2916.726,373.005,46.916,-0.662,,
HFC_10.30_2.wav,HFC,116.468,189.883,71.546,118.337,176.039,344.837,697.292,107.227,2.136,44.895,11.469,3.914,4.78,313.814,628.709,1014.423,1377.148,1755.519,2118.258,2558.226,2935.740,374.561,46.721,-0.339,,
HFC_10.45.wav,HFC,111.722,145.083,74.573,70.510,162.736,278.997,524.964,134.859,1.788,50.971,10.906,4.674,2.71,300.749,613.379,996.733,1368.098,1723.507,2119.683,2531.715,2880.315,368.510,47.489,-0.333,,
HFC_10.45_1.wav,HFC,149.863,244.168,75.326,168.842,128.219,202.479,566.699,127.881,1.630,48.209,13.499,3.571,5.22,287.653,632.965,1035.114,1369.415,1739.382,2130.778,2543.683,2809.341,360.241,48.579,-0.402,,
HFC_10.45_2.wav,HFC,161.789,288.252,73.181,215.072,176.426,367.345,884.780,108.111,1.946,40.672,12.074,3.368,2.32,307.359,627.587,1012.985,1385.008,1731.797,2108.603,2523.161,2731.278,346.274,50.538,-0.694,,
HFC_11.00.wav,HFC,123.194,161.013,75.700,85.313,119.923,169.830,358.817,129.859,1.677,65.528,12.818,5.112,7.83,260.284,612.405,990.546,1355.577,1742.899,2116.868,2528.629,2806.237,363.708,48.116,-0.403,,
HFC_11.00_1.wav,HFC,100.760,135.236,70.138,65.098,97.468,149.427,361.111,108.362,1.946,62.022,11.561,5.365,9.56,275.273,606.486,994.941,1375.755,1743.799,2141.921,2567.731,2795.544,360.039,48.606,-0.059,,
HFC_11.00_2.wav,HFC,139.024,201.045,75.669,125.375,123.016,206.593,624.182,127.666,1.646,63.353,11.242,5.635,5.71,271.214,643.645,1032.406,1386.215,1760.701,2133.309,2552.544,2860.868,369.951,47.304,-0.719,,
HFC_11.15.wav,HFC,113.927,137.933,80.997,56.936,113.049,140.516,228.478,117.622,1.835,67.343,10.351,6.506,12.61,236.030,600.336,1001.491,1354.359,1744.738,2127.003,2566.002,2892.059,379.433,46.121,0.167,,
HFC_11.15_1.wav,HFC,118.319,212.675,80.101,132.574,186.193,303.054,685.012,126.606,1.408,49.138,10.651,4.613,6.53,286.121,633.633,1016.572,1438.706,1800.417,2196.708,2585.073,2766.661,354.363,49.384,-0.766,,
HFC_11.15_2.wav,HFC,123.697,188.838,76.439,112.399,120.491,188.363,392.353,121.494,1.693,65.949,10.041,6.568,8.87,242.905,577.746,956.199,1335.720,1752.073,2128.381,2558.896,2879.791,376.698,46.456,0.009,,
HFC_11.30.wav,HFC,129.560,166.393,72.919,93.474,113.622,175.897,388.497,118.046,1.408,67.440,11.006,6.127,5.59,270.929,600.355,1025.514,1361.646,1738.998,2137.512,2603.376,2917.667,378.105,46.283,-0.114,,
HFC_11.30_1.wav,HFC,222.252,231.018,201.125,29.893,219.221,250.264,370.653,104.824,2.468,40.615,12.761,3.183,19.29,259.595,513.241,920.874,1351.829,1725.988,2077.719,2536.559,2898.432,376.977,46.422,-0.160,,
HFC_11.30_2.wav,HFC,135.933,166.975,80.887,86.088,186.026,375.114,861.901,136.966,1.456,51.240,10.304,4.973,3.60,332.591,703.984,1042.544,1440.164,1783.096,2168.614,2565.675,2965.055,376.066,46.534,-0.571,,
