file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_07.30.wav,HFC,171.694,251.094,79.209,171.885,212.368,401.400,1014.980,107.803,2.107,21.983,10.915,2.014,11.69,282.884,638.064,1021.682,1405.755,1791.858,2182.417,2581.297,2918.007,376.446,46.487,-1.545,,
HFC_07.30_1.wav,HFC,155.418,201.445,76.786,124.659,198.300,370.744,967.304,198.124,2.194,18.311,9.570,1.913,11.30,266.939,631.198,1009.697,1382.147,1760.233,2153.703,2546.503,2939.429,381.784,45.837,-1.549,,
HFC_07.30_2.wav,HFC,177.765,210.704,83.571,127.133,319.118,533.115,1421.157,110.422,1.968,10.231,11.433,0.895,12.95,336.173,610.142,1049.960,1410.577,1764.712,2138.720,2563.129,2886.115,364.277,48.040,-1.586,,
HFC_07.45.wav,HFC,176.997,213.582,72.369,141.213,202.961,395.942,1028.561,197.749,2.177,16.814,11.254,1.494,12.72,282.452,648.547,1010.148,1386.293,1780.604,2150.167,2547.952,2899.162,373.816,46.815,-1.425,,
HFC_07.45_1.wav,HFC,112.421,247.740,61.982,185.758,208.905,378.310,1030.151,182.601,2.421,10.998,12.806,0.859,5.99,263.164,631.689,1006.687,1352.324,1745.228,2115.162,2527.335,2929.616,380.922,45.941,-1.517,,
HFC_07.45_2.wav,HFC,151.679,238.997,87.296,151.701,208.618,362.819,910.267,181.591,1.776,19.409,11.822,1.642,6.16,269.060,633.749,1002.829,1348.045,1761.233,2123.993,2533.866,2905.348,376.612,46.467,-1.455,,
HFC_08.00.wav,HFC,170.024,246.350,78.769,167.582,193.291,363.230,1002.115,110.672,2.264,18.057,11.484,1.572,12.62,255.682,630.631,1001.606,1402.085,1761.240,2139.884,2571.786,2909.702,379.146,46.156,-1.664,,
HFC_08.00_1.wav,HFC,190.932,262.994,75.918,187.077,227.873,484.922,1487.785,199.350,4.006,18.763,10.486,1.789,10.47,288.292,656.673,1045.148,1404.554,1800.006,2180.775,2580.260,2905.464,373.882,46.806,-1.714,,
HFC_08.00_2.wav,HFC,182.458,232.419,68.266,164.152,192.153,375.170,1109.686,103.097,2.316,12.351,11.657,1.060,12.42,244.164,646.879,1005.813,1374.154,1766.445,2159.910,2567.973,2925.549,383.055,45.685,-1.692,,
HFC_08.15.wav,HFC,190.592,219.662,73.064,146.598,205.763,412.011,1181.674,103.825,2.498,26.447,13.413,1.972,13.22,272.235,606.132,970.220,1379.274,1758.403,2150.029,2560.304,2896.769,374.933,46.675,-1.786,,
HFC_08.15_1.wav,HFC,165.020,208.871,68.610,140.262,191.158,340.790,856.991,110.103,2.085,23.925,11.273,2.122,12.30,247.463,620.111,977.972,1398.950,1762.596,2128.683,2552.721,2910.917,380.493,45.993,-1.530,,
HFC_08.15_2.wav,HFC,152.371,201.446,63.234,138.212,189.342,330.053,840.581,196.145,1.961,22.424,10.965,2.045,8.28,258.225,654.021,996.136,1375.168,1773.613,2154.164,2541.135,2924.923,380.957,45.937,-1.468,,
HFC_08.30.wav,HFC,175.962,227.390,79.417,147.973,204.497,366.533,785.377,105.881,2.105,28.318,8.312,3.407,11.28,274.676,585.015,996.273,1379.146,1739.713,2118.016,2569.668,2876.132,371.637,47.089,-1.423,,
HFC_08.30_1.wav,HFC,177.875,206.235,79.843,126.391,192.837,378.141,922.643,111.962,2.126,20.678,10.583,1.954,13.41,283.177,639.818,999.743,1384.943,1791.908,2174.007,2564.565,2954.854,381.668,45.851,-1.380,,
HFC_08.30_2.wav,HFC,181.453,208.096,64.557,143.539,212.660,410.664,1122.342,198.390,1.837,10.327,11.704,0.882,11.10,287.021,664.240,1025.058,1383.748,1800.582,2174.982,2556.372,2980.867,384.835,45.474,-1.431,,
HFC_08.45.wav,HFC,169.284,208.060,77.400,130.660,189.139,393.598,888.344,112.517,2.105,21.758,9.737,2.235,13.42,276.991,624.775,989.675,1404.225,1743.096,2166.927,2581.314,2986.629,387.091,45.209,-1.562,,
HFC_08.45_1.wav,HFC,183.224,206.324,79.252,127.072,272.452,515.597,1398.379,200.977,1.940,6.768,10.308,0.657,10.33,323.338,629.602,1029.847,1397.872,1803.182,2162.246,2561.777,2916.720,370.483,47.236,-1.333,,
HFC_08.45_2.wav,HFC,179.737,208.804,76.466,132.338,247.346,502.630,1339.522,198.692,2.291,7.434,11.785,0.631,9.31,295.784,670.144,1039.771,1391.651,1798.661,2180.100,2568.658,2944.305,378.360,46.252,-1.341,,
HFC_09.00.wav,HFC,175.901,237.028,76.458,160.570,191.425,307.986,954.083,101.383,2.126,14.587,11.759,1.240,14.27,220.088,640.169,1016.770,1412.468,1771.681,2154.859,2569.125,2949.652,389.938,44.879,-1.954,,
HFC_09.00_1.wav,HFC,112.126,129.016,71.720,57.296,188.417,339.027,918.357,106.225,1.527,21.793,13.094,1.664,5.06,250.503,695.943,1018.471,1337.602,1722.719,2095.581,2510.713,2866.633,373.733,46.825,-1.554,,
HFC_09.00_2.wav,HFC,159.338,216.527,79.917,136.610,182.702,365.066,876.795,101.941,2.126,18.795,12.230,1.537,12.28,256.893,631.528,1009.010,1376.849,1752.051,2163.296,2570.115,2928.747,381.693,45.848,-1.544,,
HFC_09.15.wav,HFC,171.094,243.344,76.558,166.787,200.955,365.271,845.854,178.273,1.816,24.516,12.387,1.979,4.06,284.008,653.920,989.534,1341.431,1761.065,2134.146,2528.484,2873.722,369.959,47.303,-1.321,,
HFC_09.15_1.wav,HFC,174.316,240.407,74.885,165.522,193.250,358.048,898.255,105.064,2.147,15.921,13.044,1.221,12.61,253.811,613.747,982.041,1374.531,1756.044,2136.227,2545.216,2934.178,382.910,45.703,-1.548,,
HFC_09.15_2.wav,HFC,183.202,210.150,78.027,132.124,241.838,460.854,1318.043,200.024,1.837,7.620,11.160,0.683,10.59,289.459,653.411,1032.879,1386.753,1764.539,2145.214,2536.297,2961.119,381.666,45.852,-1.436,,
HFC_09.30.wav,HFC,187.473,233.384,70.851,162.533,204.739,397.076,1114.895,92.135,2.105,14.262,12.112,1.177,11.61,258.203,628.466,1036.253,1402.843,1772.334,2162.568,2559.435,2935.867,382.523,45.749,-1.669,,
HFC_09.30_1.wav,HFC,132.887,161.868,72.578,89.290,268.193,629.664,1561.718,158.747,1.507,11.273,11.614,0.971,4.62,326.549,670.331,1076.778,1424.216,1794.659,2185.533,2587.959,2924.491,371.135,47.153,-1.267,,
HFC_09.30_2.wav,HFC,197.374,211.379,99.183,112.196,243.296,511.992,1526.092,204.793,1.796,6.510,10.581,0.615,11.60,292.688,644.096,1003.805,1390.853,1781.834,2147.673,2556.152,2876.371,369.098,47.413,-1.477,,
HFC_09.45.wav,HFC,194.545,264.159,66.056,198.103,222.785,390.953,1186.041,226.958,2.270,26.408,11.231,2.351,10.47,253.806,646.608,1014.143,1396.970,1761.214,2147.596,2576.881,2938.819,383.573,45.624,-1.934,,
HFC_09.45_1.wav,HFC,185.687,213.955,83.342,130.613,219.439,454.010,1260.198,204.687,1.796,9.089,11.973,0.759,11.37,273.564,694.015,1033.881,1406.423,1807.324,2185.656,2586.364,2888.240,373.525,46.851,-1.445,,
HFC_09.45_2.wav,HFC,163.143,257.016,69.532,187.484,216.865,437.734,1215.028,201.449,1.734,11.062,11.247,0.984,8.65,272.736,672.168,1051.121,1397.954,1801.555,2171.134,2576.301,2885.429,373.242,46.886,-1.455,,
HFC_10.00.wav,HFC,183.852,215.289,87.086,128.202,220.502,450.040,1217.667,197.684,1.981,7.654,11.608,0.659,11.61,274.602,688.978,1016.420,1403.800,1793.312,2170.975,2562.711,2895.524,374.417,46.739,-1.379,,
HFC_10.00_1.wav,HFC,196.558,227.676,81.381,146.296,204.464,376.863,1005.833,208.640,1.713,13.054,13.717,0.952,14.93,247.264,611.996,974.493,1381.126,1758.482,2129.784,2551.148,2945.714,385.493,45.396,-1.636,,
HFC_10.00_2.wav,HFC,196.390,247.904,80.014,167.890,239.932,498.094,1167.339,207.652,2.105,12.651,12.112,1.045,10.82,290.856,651.530,982.110,1392.394,1796.817,2157.191,2579.564,2941.761,378.701,46.211,-1.348,,
